order_number,order_date,customer_id,state_id,product_id,status_id,employee_id,unit_cost,unit_sales,quantity,total_cost,total_sales,profit,profit_margin
140374.0,2020-05-10,35,66110ee9-8739-49c4-aa04-1abcfb17e426,69,2,2,6540.0,8502.0,2.0,13080.0,17004.0,3924.0,0.23076923076923078
140375.0,2020-05-10,36,66110ee9-8739-49c4-aa04-1abcfb17e426,15,3,3,2680.0,3484.0,4.0,10720.0,13936.0,3216.0,0.23076923076923078
140376.0,2020-05-10,37,66110ee9-8739-49c4-aa04-1abcfb17e426,16,1,4,8250.0,10725.0,3.0,24750.0,32175.0,7425.0,0.23076923076923078
140377.0,2020-05-10,38,66110ee9-8739-49c4-aa04-1abcfb17e426,356,4,5,2650.0,3445.0,1.0,2650.0,3445.0,795.0,0.23076923076923078
140378.0,2020-05-10,39,66110ee9-8739-49c4-aa04-1abcfb17e426,18,2,6,12550.0,16315.0,1.0,12550.0,16315.0,3765.0,0.23076923076923078
140379.0,2020-05-10,40,66110ee9-8739-49c4-aa04-1abcfb17e426,19,3,1,14500.0,18850.0,1.0,14500.0,18850.0,4350.0,0.23076923076923078
140380.0,2020-05-10,41,66110ee9-8739-49c4-aa04-1abcfb17e426,20,1,2,800.0,1040.0,2.0,1600.0,2080.0,480.0,0.23076923076923078
140381.0,2020-05-10,42,66110ee9-8739-49c4-aa04-1abcfb17e426,21,4,3,600.0,780.0,2.0,1200.0,1560.0,360.0,0.23076923076923078
140382.0,2020-05-10,1,66110ee9-8739-49c4-aa04-1abcfb17e426,22,2,4,10500.0,13650.0,4.0,42000.0,54600.0,12600.0,0.23076923076923078
140383.0,2020-05-10,2,66110ee9-8739-49c4-aa04-1abcfb17e426,353,3,5,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
140384.0,2020-05-10,3,66110ee9-8739-49c4-aa04-1abcfb17e426,357,1,6,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
140385.0,2020-05-10,4,66110ee9-8739-49c4-aa04-1abcfb17e426,25,4,1,8500.0,11050.0,3.0,25500.0,33150.0,7650.0,0.23076923076923078
140386.0,2020-05-10,5,66110ee9-8739-49c4-aa04-1abcfb17e426,26,2,2,12500.0,16250.0,2.0,25000.0,32500.0,7500.0,0.23076923076923078
140387.0,2020-05-10,6,66110ee9-8739-49c4-aa04-1abcfb17e426,367,3,3,3500.0,4550.0,4.0,14000.0,18200.0,4200.0,0.23076923076923078
140388.0,2020-05-11,7,66110ee9-8739-49c4-aa04-1abcfb17e426,59,1,4,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
140389.0,2020-05-11,8,66110ee9-8739-49c4-aa04-1abcfb17e426,359,4,5,2100.0,2730.0,1.0,2100.0,2730.0,630.0,0.23076923076923078
140390.0,2020-05-11,9,66110ee9-8739-49c4-aa04-1abcfb17e426,30,2,6,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
140391.0,2020-05-11,10,66110ee9-8739-49c4-aa04-1abcfb17e426,31,3,1,350.0,455.0,4.0,1400.0,1820.0,420.0,0.23076923076923078
140392.0,2020-05-11,11,66110ee9-8739-49c4-aa04-1abcfb17e426,32,1,2,9500.0,12350.0,3.0,28500.0,37050.0,8550.0,0.23076923076923078
140393.0,2020-05-11,12,66110ee9-8739-49c4-aa04-1abcfb17e426,364,4,3,10000.0,13000.0,2.0,20000.0,26000.0,6000.0,0.23076923076923078
140394.0,2020-05-11,13,66110ee9-8739-49c4-aa04-1abcfb17e426,361,2,4,6500.0,8450.0,4.0,26000.0,33800.0,7800.0,0.23076923076923078
140395.0,2020-05-11,14,66110ee9-8739-49c4-aa04-1abcfb17e426,362,3,5,8500.0,11050.0,4.0,34000.0,44200.0,10200.0,0.23076923076923078
140396.0,2020-05-11,15,66110ee9-8739-49c4-aa04-1abcfb17e426,3,1,6,7000.0,9100.0,1.0,7000.0,9100.0,2100.0,0.23076923076923078
140397.0,2020-05-11,16,66110ee9-8739-49c4-aa04-1abcfb17e426,455,4,1,6550.0,8515.0,1.0,6550.0,8515.0,1965.0,0.23076923076923078
140398.0,2020-05-11,17,66110ee9-8739-49c4-aa04-1abcfb17e426,65,2,2,7650.0,9945.0,1.0,7650.0,9945.0,2295.0,0.23076923076923078
140399.0,2020-05-11,18,66110ee9-8739-49c4-aa04-1abcfb17e426,6,3,3,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
140400.0,2020-05-11,19,66110ee9-8739-49c4-aa04-1abcfb17e426,7,1,4,850.0,1105.0,3.0,2550.0,3315.0,765.0,0.23076923076923078
140401.0,2020-05-11,20,66110ee9-8739-49c4-aa04-1abcfb17e426,8,4,5,650.0,845.0,1.0,650.0,845.0,195.0,0.23076923076923078
140402.0,2020-05-11,21,66110ee9-8739-49c4-aa04-1abcfb17e426,9,2,6,7500.0,9750.0,2.0,15000.0,19500.0,4500.0,0.23076923076923078
140403.0,2020-05-11,22,66110ee9-8739-49c4-aa04-1abcfb17e426,364,3,1,10000.0,13000.0,1.0,10000.0,13000.0,3000.0,0.23076923076923078
140404.0,2020-05-11,23,66110ee9-8739-49c4-aa04-1abcfb17e426,365,1,2,10500.0,13650.0,3.0,31500.0,40950.0,9450.0,0.23076923076923078
140405.0,2020-05-11,24,66110ee9-8739-49c4-aa04-1abcfb17e426,12,4,3,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
140406.0,2020-05-11,25,66110ee9-8739-49c4-aa04-1abcfb17e426,3,2,4,7000.0,9100.0,3.0,21000.0,27300.0,6300.0,0.23076923076923078
140407.0,2020-05-11,26,66110ee9-8739-49c4-aa04-1abcfb17e426,366,3,5,1680.0,2184.0,4.0,6720.0,8736.0,2016.0,0.23076923076923078
140408.0,2020-05-11,27,66110ee9-8739-49c4-aa04-1abcfb17e426,69,1,6,6540.0,8502.0,3.0,19620.0,25506.0,5886.0,0.23076923076923078
140409.0,2020-05-11,28,66110ee9-8739-49c4-aa04-1abcfb17e426,15,4,1,2680.0,3484.0,4.0,10720.0,13936.0,3216.0,0.23076923076923078
140410.0,2020-05-11,29,66110ee9-8739-49c4-aa04-1abcfb17e426,16,2,2,8250.0,10725.0,3.0,24750.0,32175.0,7425.0,0.23076923076923078
140411.0,2020-05-11,30,66110ee9-8739-49c4-aa04-1abcfb17e426,367,3,3,2650.0,3445.0,4.0,10600.0,13780.0,3180.0,0.23076923076923078
140412.0,2020-05-11,31,66110ee9-8739-49c4-aa04-1abcfb17e426,18,1,4,12550.0,16315.0,1.0,12550.0,16315.0,3765.0,0.23076923076923078
140413.0,2020-05-11,32,66110ee9-8739-49c4-aa04-1abcfb17e426,19,4,5,14500.0,18850.0,1.0,14500.0,18850.0,4350.0,0.23076923076923078
140414.0,2020-05-11,33,66110ee9-8739-49c4-aa04-1abcfb17e426,20,2,6,800.0,1040.0,3.0,2400.0,3120.0,720.0,0.23076923076923078
140415.0,2020-05-11,34,66110ee9-8739-49c4-aa04-1abcfb17e426,21,3,1,600.0,780.0,1.0,600.0,780.0,180.0,0.23076923076923078
140416.0,2020-05-11,35,66110ee9-8739-49c4-aa04-1abcfb17e426,22,1,2,10500.0,13650.0,3.0,31500.0,40950.0,9450.0,0.23076923076923078
140417.0,2020-05-11,36,66110ee9-8739-49c4-aa04-1abcfb17e426,364,4,3,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
140418.0,2020-05-11,37,66110ee9-8739-49c4-aa04-1abcfb17e426,368,2,4,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
140419.0,2020-05-11,38,66110ee9-8739-49c4-aa04-1abcfb17e426,25,3,5,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
140420.0,2020-05-11,39,66110ee9-8739-49c4-aa04-1abcfb17e426,26,1,6,12500.0,16250.0,2.0,25000.0,32500.0,7500.0,0.23076923076923078
140421.0,2020-05-11,40,66110ee9-8739-49c4-aa04-1abcfb17e426,378,4,1,3500.0,4550.0,4.0,14000.0,18200.0,4200.0,0.23076923076923078
140422.0,2020-05-11,41,66110ee9-8739-49c4-aa04-1abcfb17e426,59,2,2,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
140423.0,2020-05-11,42,66110ee9-8739-49c4-aa04-1abcfb17e426,370,3,3,2100.0,2730.0,1.0,2100.0,2730.0,630.0,0.23076923076923078
140424.0,2020-05-11,1,66110ee9-8739-49c4-aa04-1abcfb17e426,30,1,4,1150.0,1495.0,3.0,3450.0,4485.0,1035.0,0.23076923076923078
140425.0,2020-05-11,2,66110ee9-8739-49c4-aa04-1abcfb17e426,31,4,5,350.0,455.0,1.0,350.0,455.0,105.0,0.23076923076923078
140426.0,2020-05-11,3,66110ee9-8739-49c4-aa04-1abcfb17e426,32,2,6,9500.0,12350.0,4.0,38000.0,49400.0,11400.0,0.23076923076923078
140427.0,2020-05-11,4,66110ee9-8739-49c4-aa04-1abcfb17e426,375,3,1,10000.0,13000.0,2.0,20000.0,26000.0,6000.0,0.23076923076923078
140428.0,2020-05-11,5,66110ee9-8739-49c4-aa04-1abcfb17e426,372,1,2,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
140429.0,2020-05-11,6,66110ee9-8739-49c4-aa04-1abcfb17e426,373,4,3,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
140430.0,2020-05-11,7,66110ee9-8739-49c4-aa04-1abcfb17e426,3,2,4,7000.0,9100.0,1.0,7000.0,9100.0,2100.0,0.23076923076923078
140431.0,2020-05-11,8,66110ee9-8739-49c4-aa04-1abcfb17e426,466,3,5,6550.0,8515.0,1.0,6550.0,8515.0,1965.0,0.23076923076923078
140432.0,2020-05-11,9,66110ee9-8739-49c4-aa04-1abcfb17e426,65,1,6,7650.0,9945.0,2.0,15300.0,19890.0,4590.0,0.23076923076923078
140433.0,2020-05-11,10,66110ee9-8739-49c4-aa04-1abcfb17e426,6,4,1,1150.0,1495.0,3.0,3450.0,4485.0,1035.0,0.23076923076923078
140434.0,2020-05-11,11,66110ee9-8739-49c4-aa04-1abcfb17e426,7,2,2,850.0,1105.0,2.0,1700.0,2210.0,510.0,0.23076923076923078
140435.0,2020-05-11,12,66110ee9-8739-49c4-aa04-1abcfb17e426,8,3,3,650.0,845.0,1.0,650.0,845.0,195.0,0.23076923076923078
140436.0,2020-05-12,13,66110ee9-8739-49c4-aa04-1abcfb17e426,9,1,4,7500.0,9750.0,4.0,30000.0,39000.0,9000.0,0.23076923076923078
140437.0,2020-05-13,14,66110ee9-8739-49c4-aa04-1abcfb17e426,375,4,5,10000.0,13000.0,4.0,40000.0,52000.0,12000.0,0.23076923076923078
140438.0,2020-05-14,15,66110ee9-8739-49c4-aa04-1abcfb17e426,376,2,6,10500.0,13650.0,2.0,21000.0,27300.0,6300.0,0.23076923076923078
140439.0,2020-05-15,16,66110ee9-8739-49c4-aa04-1abcfb17e426,12,3,1,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
140440.0,2020-05-16,17,66110ee9-8739-49c4-aa04-1abcfb17e426,3,1,2,7000.0,9100.0,1.0,7000.0,9100.0,2100.0,0.23076923076923078
140441.0,2020-05-17,18,66110ee9-8739-49c4-aa04-1abcfb17e426,377,4,3,1680.0,2184.0,2.0,3360.0,4368.0,1008.0,0.23076923076923078
140442.0,2020-05-18,19,66110ee9-8739-49c4-aa04-1abcfb17e426,69,2,4,6540.0,8502.0,2.0,13080.0,17004.0,3924.0,0.23076923076923078
140443.0,2020-05-19,20,66110ee9-8739-49c4-aa04-1abcfb17e426,15,3,5,2680.0,3484.0,2.0,5360.0,6968.0,1608.0,0.23076923076923078
140444.0,2020-05-19,21,66110ee9-8739-49c4-aa04-1abcfb17e426,16,1,6,8250.0,10725.0,3.0,24750.0,32175.0,7425.0,0.23076923076923078
140445.0,2020-05-19,22,66110ee9-8739-49c4-aa04-1abcfb17e426,378,4,1,2650.0,3445.0,3.0,7950.0,10335.0,2385.0,0.23076923076923078
140446.0,2020-05-19,23,66110ee9-8739-49c4-aa04-1abcfb17e426,18,2,2,12550.0,16315.0,4.0,50200.0,65260.0,15060.0,0.23076923076923078
140447.0,2020-05-19,24,c98d6e57-6860-4e34-80c0-bb1af9619a56,19,3,3,14500.0,18850.0,4.0,58000.0,75400.0,17400.0,0.23076923076923078
140448.0,2020-05-19,25,b6d78066-c073-411b-93d6-8bea001ca6cd,20,1,4,800.0,1040.0,3.0,2400.0,3120.0,720.0,0.23076923076923078
140449.0,2020-05-19,26,313dd403-3837-4773-9d3b-91b30cc84b2b,21,4,5,600.0,780.0,3.0,1800.0,2340.0,540.0,0.23076923076923078
140450.0,2020-05-19,27,e69f1148-2dcc-42f4-a8fa-c52aaf86c262,22,2,6,10500.0,13650.0,3.0,31500.0,40950.0,9450.0,0.23076923076923078
140451.0,2020-05-19,28,819e28db-a1fa-4833-bc70-659bbc4cd177,375,3,1,6500.0,8450.0,1.0,6500.0,8450.0,1950.0,0.23076923076923078
140452.0,2020-05-19,29,819e28db-a1fa-4833-bc70-659bbc4cd177,379,1,2,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
140453.0,2020-05-19,30,819e28db-a1fa-4833-bc70-659bbc4cd177,25,4,3,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
140454.0,2020-05-19,31,819e28db-a1fa-4833-bc70-659bbc4cd177,26,2,4,12500.0,16250.0,2.0,25000.0,32500.0,7500.0,0.23076923076923078
140455.0,2020-05-19,32,819e28db-a1fa-4833-bc70-659bbc4cd177,389,3,5,3500.0,4550.0,3.0,10500.0,13650.0,3150.0,0.23076923076923078
140456.0,2020-05-19,33,819e28db-a1fa-4833-bc70-659bbc4cd177,59,1,6,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
140457.0,2020-05-19,34,819e28db-a1fa-4833-bc70-659bbc4cd177,381,4,1,2100.0,2730.0,4.0,8400.0,10920.0,2520.0,0.23076923076923078
140458.0,2020-05-19,35,819e28db-a1fa-4833-bc70-659bbc4cd177,30,2,2,1150.0,1495.0,2.0,2300.0,2990.0,690.0,0.23076923076923078
140459.0,2020-05-19,36,819e28db-a1fa-4833-bc70-659bbc4cd177,31,3,3,350.0,455.0,2.0,700.0,910.0,210.0,0.23076923076923078
140460.0,2020-05-19,37,819e28db-a1fa-4833-bc70-659bbc4cd177,32,1,4,9500.0,12350.0,4.0,38000.0,49400.0,11400.0,0.23076923076923078
140461.0,2020-05-19,38,819e28db-a1fa-4833-bc70-659bbc4cd177,386,4,5,10000.0,13000.0,1.0,10000.0,13000.0,3000.0,0.23076923076923078
140462.0,2020-05-19,39,819e28db-a1fa-4833-bc70-659bbc4cd177,383,2,6,6500.0,8450.0,1.0,6500.0,8450.0,1950.0,0.23076923076923078
140463.0,2020-05-19,40,819e28db-a1fa-4833-bc70-659bbc4cd177,384,3,1,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
140464.0,2020-05-19,41,819e28db-a1fa-4833-bc70-659bbc4cd177,3,1,2,7000.0,9100.0,2.0,14000.0,18200.0,4200.0,0.23076923076923078
140465.0,2020-05-19,42,819e28db-a1fa-4833-bc70-659bbc4cd177,477,4,3,6550.0,8515.0,2.0,13100.0,17030.0,3930.0,0.23076923076923078
140466.0,2020-05-19,1,819e28db-a1fa-4833-bc70-659bbc4cd177,65,2,4,7650.0,9945.0,3.0,22950.0,29835.0,6885.0,0.23076923076923078
140467.0,2020-05-19,2,819e28db-a1fa-4833-bc70-659bbc4cd177,6,3,5,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
140468.0,2020-05-19,3,819e28db-a1fa-4833-bc70-659bbc4cd177,7,1,6,850.0,1105.0,2.0,1700.0,2210.0,510.0,0.23076923076923078
140469.0,2020-05-19,4,819e28db-a1fa-4833-bc70-659bbc4cd177,8,4,1,650.0,845.0,3.0,1950.0,2535.0,585.0,0.23076923076923078
140470.0,2020-05-19,5,819e28db-a1fa-4833-bc70-659bbc4cd177,9,2,2,7500.0,9750.0,1.0,7500.0,9750.0,2250.0,0.23076923076923078
140471.0,2020-05-19,6,819e28db-a1fa-4833-bc70-659bbc4cd177,386,3,3,10000.0,13000.0,3.0,30000.0,39000.0,9000.0,0.23076923076923078
140472.0,2020-05-19,7,819e28db-a1fa-4833-bc70-659bbc4cd177,387,1,4,10500.0,13650.0,1.0,10500.0,13650.0,3150.0,0.23076923076923078
140473.0,2020-05-19,8,819e28db-a1fa-4833-bc70-659bbc4cd177,12,4,5,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
140474.0,2020-05-19,9,819e28db-a1fa-4833-bc70-659bbc4cd177,3,2,6,7000.0,9100.0,4.0,28000.0,36400.0,8400.0,0.23076923076923078
140475.0,2020-05-19,10,819e28db-a1fa-4833-bc70-659bbc4cd177,388,3,1,1680.0,2184.0,2.0,3360.0,4368.0,1008.0,0.23076923076923078
140476.0,2020-05-19,11,819e28db-a1fa-4833-bc70-659bbc4cd177,69,1,2,6540.0,8502.0,3.0,19620.0,25506.0,5886.0,0.23076923076923078
140477.0,2020-05-19,12,819e28db-a1fa-4833-bc70-659bbc4cd177,15,4,3,2680.0,3484.0,1.0,2680.0,3484.0,804.0,0.23076923076923078
140478.0,2020-05-19,13,819e28db-a1fa-4833-bc70-659bbc4cd177,16,2,4,8250.0,10725.0,2.0,16500.0,21450.0,4950.0,0.23076923076923078
140479.0,2020-05-19,14,819e28db-a1fa-4833-bc70-659bbc4cd177,389,3,5,2650.0,3445.0,1.0,2650.0,3445.0,795.0,0.23076923076923078
140480.0,2020-05-19,15,819e28db-a1fa-4833-bc70-659bbc4cd177,18,1,6,12550.0,16315.0,3.0,37650.0,48945.0,11295.0,0.23076923076923078
140481.0,2020-05-20,16,819e28db-a1fa-4833-bc70-659bbc4cd177,19,4,1,14500.0,18850.0,2.0,29000.0,37700.0,8700.0,0.23076923076923078
140482.0,2020-05-21,17,819e28db-a1fa-4833-bc70-659bbc4cd177,20,2,2,800.0,1040.0,3.0,2400.0,3120.0,720.0,0.23076923076923078
140483.0,2020-05-22,18,819e28db-a1fa-4833-bc70-659bbc4cd177,21,3,3,600.0,780.0,4.0,2400.0,3120.0,720.0,0.23076923076923078
140484.0,2020-05-23,19,819e28db-a1fa-4833-bc70-659bbc4cd177,22,1,4,10500.0,13650.0,4.0,42000.0,54600.0,12600.0,0.23076923076923078
140485.0,2020-05-24,20,819e28db-a1fa-4833-bc70-659bbc4cd177,386,4,5,6500.0,8450.0,4.0,26000.0,33800.0,7800.0,0.23076923076923078
140486.0,2020-05-24,21,819e28db-a1fa-4833-bc70-659bbc4cd177,390,2,6,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
140487.0,2020-05-24,22,819e28db-a1fa-4833-bc70-659bbc4cd177,25,3,1,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
140488.0,2020-05-24,23,819e28db-a1fa-4833-bc70-659bbc4cd177,26,1,2,12500.0,16250.0,1.0,12500.0,16250.0,3750.0,0.23076923076923078
140489.0,2020-05-24,24,819e28db-a1fa-4833-bc70-659bbc4cd177,400,4,3,3500.0,4550.0,3.0,10500.0,13650.0,3150.0,0.23076923076923078
140490.0,2020-05-24,25,819e28db-a1fa-4833-bc70-659bbc4cd177,59,2,4,4500.0,5850.0,2.0,9000.0,11700.0,2700.0,0.23076923076923078
140491.0,2020-05-24,26,819e28db-a1fa-4833-bc70-659bbc4cd177,392,3,5,2100.0,2730.0,1.0,2100.0,2730.0,630.0,0.23076923076923078
140492.0,2020-05-24,27,819e28db-a1fa-4833-bc70-659bbc4cd177,30,1,6,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
140493.0,2020-05-24,28,819e28db-a1fa-4833-bc70-659bbc4cd177,31,4,1,350.0,455.0,4.0,1400.0,1820.0,420.0,0.23076923076923078
140494.0,2020-05-24,29,819e28db-a1fa-4833-bc70-659bbc4cd177,32,2,2,9500.0,12350.0,1.0,9500.0,12350.0,2850.0,0.23076923076923078
140495.0,2020-05-24,30,819e28db-a1fa-4833-bc70-659bbc4cd177,397,3,3,10000.0,13000.0,3.0,30000.0,39000.0,9000.0,0.23076923076923078
140496.0,2020-05-24,31,819e28db-a1fa-4833-bc70-659bbc4cd177,394,1,4,6500.0,8450.0,3.0,19500.0,25350.0,5850.0,0.23076923076923078
140497.0,2020-05-24,32,819e28db-a1fa-4833-bc70-659bbc4cd177,395,4,5,8500.0,11050.0,3.0,25500.0,33150.0,7650.0,0.23076923076923078
140498.0,2020-05-24,33,819e28db-a1fa-4833-bc70-659bbc4cd177,3,2,6,7000.0,9100.0,3.0,21000.0,27300.0,6300.0,0.23076923076923078
140499.0,2020-05-25,34,819e28db-a1fa-4833-bc70-659bbc4cd177,488,3,1,6550.0,8515.0,3.0,19650.0,25545.0,5895.0,0.23076923076923078
140500.0,2020-05-26,35,819e28db-a1fa-4833-bc70-659bbc4cd177,65,1,2,7650.0,9945.0,1.0,7650.0,9945.0,2295.0,0.23076923076923078
140501.0,2020-05-27,36,819e28db-a1fa-4833-bc70-659bbc4cd177,6,4,3,1150.0,1495.0,2.0,2300.0,2990.0,690.0,0.23076923076923078
140502.0,2020-05-27,37,819e28db-a1fa-4833-bc70-659bbc4cd177,7,2,4,850.0,1105.0,4.0,3400.0,4420.0,1020.0,0.23076923076923078
140503.0,2020-05-27,38,819e28db-a1fa-4833-bc70-659bbc4cd177,8,3,5,650.0,845.0,2.0,1300.0,1690.0,390.0,0.23076923076923078
140504.0,2020-05-27,39,819e28db-a1fa-4833-bc70-659bbc4cd177,9,1,6,7500.0,9750.0,2.0,15000.0,19500.0,4500.0,0.23076923076923078
140505.0,2020-05-27,40,819e28db-a1fa-4833-bc70-659bbc4cd177,397,4,1,10000.0,13000.0,2.0,20000.0,26000.0,6000.0,0.23076923076923078
140506.0,2020-05-27,41,819e28db-a1fa-4833-bc70-659bbc4cd177,398,2,2,10500.0,13650.0,3.0,31500.0,40950.0,9450.0,0.23076923076923078
140507.0,2020-05-27,42,819e28db-a1fa-4833-bc70-659bbc4cd177,12,3,3,8500.0,11050.0,4.0,34000.0,44200.0,10200.0,0.23076923076923078
140508.0,2020-05-27,1,819e28db-a1fa-4833-bc70-659bbc4cd177,3,1,4,7000.0,9100.0,3.0,21000.0,27300.0,6300.0,0.23076923076923078
140509.0,2020-05-27,2,819e28db-a1fa-4833-bc70-659bbc4cd177,399,4,5,1680.0,2184.0,4.0,6720.0,8736.0,2016.0,0.23076923076923078
140510.0,2020-05-27,3,819e28db-a1fa-4833-bc70-659bbc4cd177,69,2,6,6540.0,8502.0,2.0,13080.0,17004.0,3924.0,0.23076923076923078
140511.0,2020-05-28,4,819e28db-a1fa-4833-bc70-659bbc4cd177,15,3,1,2680.0,3484.0,4.0,10720.0,13936.0,3216.0,0.23076923076923078
140512.0,2020-05-29,5,819e28db-a1fa-4833-bc70-659bbc4cd177,16,1,2,8250.0,10725.0,3.0,24750.0,32175.0,7425.0,0.23076923076923078
140513.0,2020-05-30,6,819e28db-a1fa-4833-bc70-659bbc4cd177,400,4,3,2650.0,3445.0,4.0,10600.0,13780.0,3180.0,0.23076923076923078
140514.0,2020-05-31,7,819e28db-a1fa-4833-bc70-659bbc4cd177,18,2,4,12550.0,16315.0,3.0,37650.0,48945.0,11295.0,0.23076923076923078
140515.0,2020-06-01,8,819e28db-a1fa-4833-bc70-659bbc4cd177,19,3,5,14500.0,18850.0,3.0,43500.0,56550.0,13050.0,0.23076923076923078
140516.0,2020-06-02,9,819e28db-a1fa-4833-bc70-659bbc4cd177,20,1,6,800.0,1040.0,3.0,2400.0,3120.0,720.0,0.23076923076923078
140517.0,2020-06-03,10,819e28db-a1fa-4833-bc70-659bbc4cd177,21,4,1,600.0,780.0,2.0,1200.0,1560.0,360.0,0.23076923076923078
140518.0,2020-06-04,11,819e28db-a1fa-4833-bc70-659bbc4cd177,22,2,1,10500.0,13650.0,1.0,10500.0,13650.0,3150.0,0.23076923076923078
140519.0,2020-06-05,12,819e28db-a1fa-4833-bc70-659bbc4cd177,397,3,2,6500.0,8450.0,3.0,19500.0,25350.0,5850.0,0.23076923076923078
140520.0,2020-06-06,13,819e28db-a1fa-4833-bc70-659bbc4cd177,401,1,3,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
140521.0,2020-06-07,14,819e28db-a1fa-4833-bc70-659bbc4cd177,25,4,4,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
140522.0,2020-06-08,15,819e28db-a1fa-4833-bc70-659bbc4cd177,26,2,5,12500.0,16250.0,4.0,50000.0,65000.0,15000.0,0.23076923076923078
140523.0,2020-06-09,16,819e28db-a1fa-4833-bc70-659bbc4cd177,411,3,6,3500.0,4550.0,2.0,7000.0,9100.0,2100.0,0.23076923076923078
140524.0,2020-06-10,17,819e28db-a1fa-4833-bc70-659bbc4cd177,59,1,1,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
140525.0,2020-06-11,18,819e28db-a1fa-4833-bc70-659bbc4cd177,403,4,2,2100.0,2730.0,4.0,8400.0,10920.0,2520.0,0.23076923076923078
140526.0,2020-06-12,19,819e28db-a1fa-4833-bc70-659bbc4cd177,30,2,3,1150.0,1495.0,3.0,3450.0,4485.0,1035.0,0.23076923076923078
140527.0,2020-06-13,20,819e28db-a1fa-4833-bc70-659bbc4cd177,31,3,4,350.0,455.0,1.0,350.0,455.0,105.0,0.23076923076923078
140528.0,2020-06-14,21,819e28db-a1fa-4833-bc70-659bbc4cd177,32,1,5,9500.0,12350.0,1.0,9500.0,12350.0,2850.0,0.23076923076923078
140529.0,2020-06-15,22,819e28db-a1fa-4833-bc70-659bbc4cd177,408,4,6,10000.0,13000.0,4.0,40000.0,52000.0,12000.0,0.23076923076923078
140530.0,2020-06-16,23,819e28db-a1fa-4833-bc70-659bbc4cd177,405,2,1,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
140531.0,2020-06-17,24,819e28db-a1fa-4833-bc70-659bbc4cd177,406,3,2,8500.0,11050.0,3.0,25500.0,33150.0,7650.0,0.23076923076923078
140532.0,2020-06-18,25,819e28db-a1fa-4833-bc70-659bbc4cd177,3,1,3,7000.0,9100.0,2.0,14000.0,18200.0,4200.0,0.23076923076923078
140533.0,2020-06-19,26,819e28db-a1fa-4833-bc70-659bbc4cd177,499,4,4,6550.0,8515.0,3.0,19650.0,25545.0,5895.0,0.23076923076923078
140534.0,2020-06-20,27,819e28db-a1fa-4833-bc70-659bbc4cd177,65,2,5,7650.0,9945.0,3.0,22950.0,29835.0,6885.0,0.23076923076923078
140535.0,2020-06-20,28,819e28db-a1fa-4833-bc70-659bbc4cd177,6,3,6,1150.0,1495.0,1.0,1150.0,1495.0,345.0,0.23076923076923078
140536.0,2020-06-20,29,819e28db-a1fa-4833-bc70-659bbc4cd177,7,1,1,850.0,1105.0,1.0,850.0,1105.0,255.0,0.23076923076923078
140537.0,2020-06-20,30,819e28db-a1fa-4833-bc70-659bbc4cd177,8,4,2,650.0,845.0,4.0,2600.0,3380.0,780.0,0.23076923076923078
140538.0,2020-06-20,31,819e28db-a1fa-4833-bc70-659bbc4cd177,9,2,3,7500.0,9750.0,3.0,22500.0,29250.0,6750.0,0.23076923076923078
140539.0,2020-06-20,32,819e28db-a1fa-4833-bc70-659bbc4cd177,408,3,4,10000.0,13000.0,2.0,20000.0,26000.0,6000.0,0.23076923076923078
